url,title,authors,summary,cited_by,pdf_url,pdf_path,founds,status
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.40.913,Demonstration of the Einstein-Podolsky-Rosen paradox using nondegenerate parametric amplification,"MD Reid - Physical Review A, 1989 - APS",Abstract We point out in this paper the possibility of demonstrating the Einstein-Podolsky-Rosen paradox via quadrature phase measurements performed on the two output beams of a nondegenerate parametric amplifier. A technique that might be used to demonstrate the  ...,550,,,,ERROR
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.104.080501,Unified view of quantum and classical correlations,"K Modi, T Paterek, W Son, V Vedral, M Williamson - Physical review letters, 2010 - APS","Abstract We discuss the problem of the separation of total correlations in a given quantum state into entanglement, dissonance, and classical correlations using the concept of relative entropy as a distance measure of correlations. This allows us to put all correlations on an  ...",544,http://arxiv.org/pdf/0911.5417,pdfs\118.pdf,,OK
http://www.nature.com/nphys/journal/v3/n7/abs/nphys629.html,Entanglement-based quantum communication over 144 km,"R Ursin, F Tiefenbacher, T Schmitt-Manderbach… - Nature physics, 2007 - nature.com",Abstract Quantum entanglement is the main resource to endow the field of quantum information processing with powers that exceed those of classical communication and computation. In view of applications such as quantum cryptography or quantum  ...,539,http://www.nature.com/nphys/journal/v3/n7/full/nphys629.html,pdfs\119.pdf,,ERROR
https://books.google.com/books?hl=en&lr=&id=Z5_awfuGzC8C&oi=fnd&pg=PR11&ots=CsPhS3t88Y&sig=8DNAQVH20nBSbays3KKuvDz0A_Y,[BOOK][B] The structure and interpretation of quantum mechanics,RIG Hughes - 1992 - books.google.com,This work provides an account of the philosophical foundations of quantum theory that should become a text for scientists and nonscientists alike. Hughes offers a detailed and accessible analysis for the Hilbert-space models used in quantum theory and explains  ...,516,,,,ERROR
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.86.1370,Quantum teleportation of a polarization state with a complete Bell state measurement,"YH Kim, SP Kulik, Y Shih - Physical Review Letters, 2001 - APS",Abstract We report a quantum teleportation experiment in which nonlinear interactions are used for the Bell state measurements. The experimental results demonstrate the working principle of irreversibly teleporting an unknown arbitrary polarization state from one  ...,517,http://cds.cern.ch/record/468336/files/0010046.pdf,pdfs\121.pdf,,OK
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.78.3410,Is quantum bit commitment really possible?,"HK Lo, HF Chau - Physical Review Letters, 1997 - APS","Abstract We show that all proposed quantum bit commitment schemes are insecure because the sender, Alice, can almost always cheat successfully by using an Einstein-Podolsky-Rosen–type of attack and delaying her measurement until she opens her commitment.",509,http://arxiv.org/pdf/quant-ph/9603004,pdfs\122.pdf,,OK
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.71.044305,Quantum secure direct communication with high-dimension quantum superdense coding,"C Wang, FG Deng, YS Li, XS Liu, GL Long - Physical Review A, 2005 - APS","Abstract A protocol for quantum secure direct communication with quantum superdense coding is proposed. It combines the ideas of block transmission, the ping-pong quantum secure direct communication protocol, and quantum superdense coding. It has the  ...",512,,,,ERROR
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.87.013602,Two-photon diffraction and quantum lithography,"M D'Angelo, MV Chekhova, Y Shih - Physical review letters, 2001 - APS","Abstract We report a proof-of-principle experimental demonstration of quantum lithography. Utilizing the entangled nature of a two-photon state, the experimental results have beaten the classical diffraction limit by a factor of 2. This is a quantum mechanical two-photon  ...",511,http://arxiv.org/pdf/quant-ph/0103035,pdfs\124.pdf,,OK
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.60.2731,Quantum correlations of phase in nondegenerate parametric oscillation,"MD Reid, PD Drummond - Physical review letters, 1988 - APS","Abstract The squeezing spectrum for nondegenerate parametric oscillation above threshold is calculated, including phase diffusion. A nonclassical correlation in phase and intensity occurs which is an example of the Einstein-Podolsky-Rosen paradox, even in fields of  ...",499,http://www.researchgate.net/profile/Peter_Drummond/publication/13252333_Quantum_Correlations_of_Phase_in_Nondegenerate_Parametric_Oscillation/links/02e7e528b2c97cbe62000000.pdf,pdfs\125.pdf,,OK
http://iopscience.iop.org/0034-4885/68/5/R04,Single-photon sources,"B Lounis, M Orrit - Reports on Progress in Physics, 2005 - iopscience.iop.org","Abstract The concept of the photon, central to Einstein's explanation of the photoelectric effect, is exactly 100 years old. Yet, while photons have been detected individually for more than 50 years, devices producing individual photons on demand have only appeared in  ...",497,,,,ERROR
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.88.057902,Continuous variable quantum cryptography using coherent states,"F Grosshans, P Grangier - Physical review letters, 2002 - APS","Abstract We propose several methods for quantum key distribution (QKD) based on the generation and transmission of random distributions of coherent or squeezed states, and we show that they are secure against individual eavesdropping attacks. These protocols  ...",493,http://arxiv.org/pdf/quant-ph/0109084,pdfs\127.pdf,,OK
http://iopscience.iop.org/0953-8984/14/15/201,"Testing the limits of quantum mechanics: motivation, state of play, prospects","AJ Leggett - Journal of Physics: Condensed Matter, 2002 - iopscience.iop.org","Abstract I present the motivation for experiments which attempt to generate, and verify the existence of, quantum superpositions of two or more states which are by some reasonable criterion 'macroscopically'distinct, and show that various a priori objections to this  ...",491,http://physics.illinois.edu/people/Leggett/PhysicaC-2002.pdf,pdfs\128.pdf,,OK
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.82.5385,Unextendible product bases and bound entanglement,"CH Bennett, DP DiVincenzo, T Mor, PW Shor… - Physical Review Letters, 1999 - APS","Abstract An unextendible product basis (UPB) for a multipartite quantum system is an incomplete orthogonal product basis whose complementary subspace contains no product state. We give examples of UPBs, and show that the uniform mixed state over the  ...",489,http://arxiv.org/pdf/quant-ph/9808030,pdfs\129.pdf,,OK
http://journals.aps.org/rmp/abstract/10.1103/RevModPhys.84.1655,The classical-quantum boundary for correlations: discord and related measures,"K Modi, A Brodutch, H Cable, T Paterek, V Vedral - Reviews of Modern Physics, 2012 - APS",Abstract One of the best signatures of nonclassicality in a quantum system is the existence of correlations that have no classical counterpart. Different methods for quantifying the quantum and classical parts of correlations are among the more actively studied topics of  ...,469,http://arxiv.org/pdf/1112.6238,pdfs\130.pdf,,OK
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.106.130506,14-qubit entanglement: Creation and coherence,"T Monz, P Schindler, JT Barreiro, M Chwalla, D Nigg… - Physical Review Letters, 2011 - APS","Abstract We report the creation of Greenberger-Horne-Zeilinger states with up to 14 qubits. By investigating the coherence of up to 8 ions over time, we observe a decay proportional to the square of the number of qubits. The observed decay agrees with a theoretical model  ...",464,http://arxiv.org/pdf/1009.6126,pdfs\131.pdf,,OK
http://www.iaea.org/inis/collection/NCLCollectionStore/_Public/27/009/27009630.pdf#page=28,[PDF][PDF] Orthomodular structures as quantum logics,"P Pták, S Pulmannová - INIS-mf—14676, 1991 - iaea.org","The orthomodular law-«as first pointed out by Birkhoff and von Neumann (1936) in their celebrated work-plays an important role in the mathematical description of"" noncompatible"" phenomena. The ortlioinodular law usually replaces the distributivity law in the axiomatics.  ...",460,http://www.iaea.org/inis/collection/NCLCollectionStore/_Public/27/009/27009630.pdf#page=28,pdfs\132.pdf,,OK
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.83.3103,"Nonmaximally entangled states: Production, characterization, and utilization","AG White, DFV James, PH Eberhard, PG Kwiat - Physical review letters, 1999 - APS","Abstract Using a spontaneous-down-conversion photon source, we produce true nonmaximally entangled states, ie, without the need for postselection. The degree and phase of entanglement are readily tunable, and are characterized both by a standard  ...",463,http://arxiv.org/pdf/quant-ph/9908081,pdfs\133.pdf,,OK
http://www.nature.com/nature/journal/v398/n6724/full/398189a0.html,Bell's inequality test: more ideal than ever,"A Aspect - Nature, 1999 - nature.com",The experimental violation of Bell's inequalities confirms that a pair of entangled photons separated by hundreds of metres must be considered a single non-separable object—it is impossible to assign local physical reality to each photon.,461,http://www.rpi.edu/dept/phys/Courses/PHYS4510/AspectNature.pdf,pdfs\134.pdf,,OK
http://journals.aps.org/rmp/abstract/10.1103/RevModPhys.71.S288,Experiment and the foundations of quantum physics,"A Zeilinger - Reviews of Modern Physics, 1999 - APS","Abstract Instead of having to rely on gedanken (thought) experiments, it is possible to base this discussion of the foundations of quantum physics on actually performed experiments because of the enormous experimental progress in recent years. For reasons of space,  ...",455,ftp://orthodox-hub.ru/books/_%D4%E8%E7%E8%EA%E0_%CC%E0%F2%E5%EC%E0%F2%E8%EA%E0/RevModPhys/RevModPhys%201984-2008/root/data/RevModPhys%201984-2008/pdf/RMP/v071/RMP_v071_pS288.pdf,pdfs\135.pdf,,ERROR
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.49.704,Eigenvectors of two particles' relative position and total momentum,"F Hong-Yi, JR Klauder - Physical Review A, 1994 - APS","Abstract We give the explicit form of the common eigenvectors of the relative position Q 1-Q 2 and the total momentum P 1+ P 2, of two particles which were considered by Einstein, Podolsky, and Rosen [Phys. Rev. 47, 777 (1935)] in their argument that the quantum- ...",454,,,,ERROR
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.65.3373,Simple unified form for the major no-hidden-variables theorems,"ND Mermin - Physical Review Letters, 1990 - APS","Abstract Two examples are given that substantially simplify the no-hidden-variables theorem of Kochen and Specker, greatly reducing the number of observables considered and requiring no intricate geometric argument. While one of the examples also obeys a more  ...",453,http://cms.iafe.uba.ar/domenech/imagenes/p3373_1.pdf,pdfs\137.pdf,,OK
http://www.nature.com/nphoton/journal/v1/n3/abs/nphoton.2007.22.html,Quantum communication,"N Gisin, R Thew - Nature Photonics, 2007 - nature.com","Abstract Quantum communication, and indeed quantum information in general, has changed the way we think about quantum physics. In 1984 and 1991, the first protocol for quantum cryptography and the first application of quantum non-locality, respectively,  ...",452,http://www.nature.com/nphoton/journal/v1/n3/full/nphoton.2007.22.html,pdfs\138.pdf,,ERROR
http://link.springer.com/article/10.1007/BF00486624,Conceptual change or conceptual profile change?,"EF Mortimer - Science & Education, 1995 - Springer","Abstract In this paper I draw an overview of a new model to analyse conceptual evolution in the classroom, based on the notion of Conceptual Profile. This model differs from conceptual change models in suggesting that it is possible to use different ways of thinking in different  ...",444,,,,ERROR
http://journals.aps.org/rmp/abstract/10.1103/RevModPhys.74.347,Information and computation: Classical and quantum aspects,"A Galindo, MA Martin-Delgado - Reviews of Modern Physics, 2002 - APS","Abstract Quantum theory has found a new field of application in the realm of information and computation during recent years. This paper reviews how quantum physics allows information coding in classically unexpected and subtle nonlocal ways, as well as  ...",444,http://arxiv.org/pdf/quant-ph/0112105,pdfs\140.pdf,"For instance, fundamental  aspects of quantum mechanics such as those entering the EPR (Einstein, Podolsky and Rosen, 1935)
Famous ex- amples of entangled states are the EPR pairs (Einstein, Podolsky and Rosen, 1935)",OK
http://link.springer.com/article/10.1007/BF02302261,Relational quantum mechanics,"C Rovelli - International Journal of Theoretical Physics, 1996 - Springer","Abstract I suggest that the common unease with taking quantum mechanics as a fundamental description of nature (the “measurement problem”) could derive from the use of an incorrect notion, as the unease with the Lorentz transformations before Einstein  ...",444,http://arxiv.org/pdf/quant-ph/9609002,pdfs\141.pdf,,OK
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.89.113601,“Two-photon” coincidence imaging with a classical source,"RS Bennink, SJ Bentley, RW Boyd - Physical review letters, 2002 - APS",Abstract Coincidence imaging is a technique that extracts an image of a test system from the statistics of photons transmitted by a reference system when the two systems are illuminated by a source possessing appropriate correlations. It has recently been argued that  ...,440,http://home.adelphi.edu/~be16504/Bennink_PRL_02-2.pdf,pdfs\142.pdf,,OK
https://books.google.com/books?hl=en&lr=&id=W8F52vNGU5QC&oi=fnd&pg=PP1&ots=HU8mEZGEL_&sig=snyeYVIFhg2TrhSRc7PEqIuy-7I,[BOOK][B] Probabilistic causality,E Eells - 1991 - books.google.com,"In this important first book in the series Cambridge Studies in Probability, Induction and Decision Theory, Ellery Eells explores and refines current philosophical conceptions of probabilistic causality. In a probabilistic theory of causation, causes increase the  ...",437,,,,ERROR
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.59.2468,Cavity-loss-induced generation of entangled atoms,"MB Plenio, SF Huelga, A Beige, PL Knight - Physical Review A, 1999 - APS","Abstract We discuss the generation of entangled states of two two-level atoms inside an optical resonator. When the cavity decay is continuously monitored, the absence of photon counts is associated with the presence of an atomic entangled state. In addition to being  ...",440,http://arxiv.org/pdf/quant-ph/9811003,pdfs\144.pdf,,OK
http://journals.aps.org/prd/abstract/10.1103/PhysRevD.19.473,Complementarity in the double-slit experiment: Quantum nonseparability and a quantitative statement of Bohr's principle,"WK Wootters, WH Zurek - Physical Review D, 1979 - APS","Abstract A detailed analysis of Einstein's version of the double-slit experiment, in which one tries to observe both wave and particle properties of light, is performed. Quantum nonseparability appears in the derivation of the interference pattern, which proves to be  ...",437,https://elearning.physik.uni-frankfurt.de/data/FB13-PhysikOnline/lm_data/lm_740/res/files/file_1855/wootters-zurek.pdf,pdfs\145.pdf,,OK
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.78.574,Inseparable two spin-1 2 density matrices can be distilled to a singlet form,"M Horodecki, P Horodecki, R Horodecki - Physical Review Letters, 1997 - APS","Abstract A quantum system is called inseparable if its density matrix cannot be written as a mixture of product states. In this Letter we apply the separability criterion, local filtering, and Bennett et al. distillation protocol [Phys. Rev. Lett. 76, 722 (1996)] to show that any  ...",428,,,,ERROR
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.84.3482,Multipartite entanglement for continuous variables: a quantum teleportation network,"P van Loock, SL Braunstein - Physical review letters, 2000 - APS","Abstract We show that one single-mode squeezed state distributed among N parties using linear optics suffices to produce a truly N-partite entangled state for any nonzero squeezing and arbitrarily many parties. From this N-partite entangled state, via quadrature  ...",424,http://arxiv.org/pdf/quant-ph/9906021,pdfs\147.pdf,,OK
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.64.032112,All-multipartite Bell-correlation inequalities for two dichotomic observables per site,"RF Werner, MM Wolf - Physical Review A, 2001 - APS","Abstract We construct a set of 2 2 n independent Bell-correlation inequalities for n-partite systems with two dichotomic observables each, which is complete in the sense that the inequalities are satisfied if and only if the correlations considered allow a local classical  ...",425,http://arxiv.org/pdf/quant-ph/0102024,pdfs\148.pdf,,OK
http://www.nature.com/nature/journal/v396/n6711/abs/396537a0.html,Quantum non-demolition measurements in optics,"P Grangier, JA Levenson, JP Poizat - Nature, 1998 - nature.com",Abstract Quantum non-demolition measurements are designed to circumvent the limitations imposed by Heisenberg's uncertainty principle when performing repeated measurements of quantum states. Recent progress in quantum optics has enabled the experimental  ...,418,http://www.nature.com/nature/journal/v396/n6711/full/396537a0.html,pdfs\149.pdf,,ERROR
http://www.nature.com/nphys/journal/v6/n6/abs/nphys1652.html,Quantum entanglement in photosynthetic light-harvesting complexes,"M Sarovar, A Ishizaki, GR Fleming, KB Whaley - Nature Physics, 2010 - nature.com","Light-harvesting components of photosynthetic organisms are complex, coupled, many-body quantum systems, in which electronic coherence has recently been shown to survive for relatively long timescales, despite the decohering effects of their environments. Here, we  ...",419,http://www.nature.com/nphys/journal/v6/n6/full/nphys1652.html,pdfs\150.pdf,,ERROR
https://books.google.com/books?hl=en&lr=&id=dVs8PcZ0Hd8C&oi=fnd&pg=PA1&ots=wKFFw26xoQ&sig=ajf8ucSAXKKee-U3PfzFtbmu_Tw,[BOOK][B] Lectures on quantum theory,CJ Isham - 2001 - books.google.com,This book is based on notes handed out to students at Imperial College who attended my undergraduate lecture course on quantum theory during the years 1989 to 1994. All students in the Physics Department take at least two courses in quantum theory: one in  ...,416,,,,ERROR
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.72.022338,Symmetric multiparty-controlled teleportation of an arbitrary two-particle entanglement,"FG Deng, CY Li, YS Li, HY Zhou, Y Wang - Physical Review A, 2005 - APS","Abstract We present a way for symmetric multiparty-controlled teleportation of an arbitrary two-particle entangled state based on Bell-basis measurements by using two Greenberger-Horne-Zeilinger states, ie, a sender transmits an arbitrary two-particle entangled state to a  ...",415,http://arxiv.org/pdf/quant-ph/0501129,pdfs\152.pdf,,OK
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.77.022301,Using measurement-induced disturbance to characterize correlations as classical or quantum,"S Luo - Physical Review A, 2008 - APS","Abstract In contrast to the seminal entanglement-separability paradigm widely used in quantum information theory, we introduce a quantum-classical dichotomy in order to classify and quantify statistical correlations in bipartite states. This is based on the idea that while  ...",413,,,,ERROR
http://journals.aps.org/prd/abstract/10.1103/PhysRevD.2.1418,Hidden-variable example based upon data rejection,"PM Pearle - Physical Review D, 1970 - APS",Abstract A deterministic local hidden-variable model is presented which describes the simultaneous measurement of the spins of two spin-½ particles which emerged from the decay of a spin-zero particle. In this model the measurement of the spin of a particle has  ...,415,,,,ERROR
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.45.6811?qid=498c3f2a7e401d95&qseq=295&show=30,Entangled coherent states,"BC Sanders - Physical Review A, 1992 - APS","Abstract The nonlinear Mach-Zehnder interferometer is presented as a device whereby a pair of coherent states can be transformed into an entangled superposition of coherent states for which the notion of entanglement is generalized to include nonorthogonal, but  ...",415,,,,ERROR
http://journals.aps.org/rmp/abstract/10.1103/RevModPhys.76.93,Quantum information and relativity theory,"A Peres, DR Terno - Reviews of Modern Physics, 2004 - APS","Abstract This article discusses the intimate relationship between quantum mechanics, information theory, and relativity theory. Taken together these are the foundations of present-day theoretical physics, and their interrelationship is an essential part of the theory. The  ...",412,http://arxiv.org/pdf/quant-ph/0212023,pdfs\156.pdf,"In his autobiography, he wrote the words “telepathically” and “spook” (Einstein, 1949)",OK
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.68.3259,Maximal violation of Bell inequalities for mixed states,"SL Braunstein, A Mann, M Revzen - Physical Review Letters, 1992 - APS","Abstract We show that mixed states can produce maximal violations in the Bell inequality due to Clauser, Horne, Shimony, and Holt (CHSH). This follows from the degeneracy of the operator which is naturally associated with the Bell inequality (here called the Bell  ...",411,,,,ERROR
http://www.ingentaconnect.com/content/imp/jcs/1994/00000001/00000001/art00008,Quantum coherence in microtubules: A neural basis for emergent consciousness?,"SR Hameroff - Journal of Consciousness Studies, 1994 - ingentaconnect.com",The paper begins with a general introduction to the nature of human consciousness and outlines several different philosophical approaches. A critique of traditional reductionist and dualist positions is offered and it is suggested that consciousness should be viewed as an  ...,410,http://hameroff.com/sites/default/files/Quantum%20Coher%20in%20Microtub%20A%20Neural%20Basis%20for%20Emergent%20Consc%20JCS%201994.pdf,pdfs\158.pdf," Marshall  concludes  these  properties  are unique to systems known as (cid:145)Bose-Einstein condensates(cid:146)
 Of  known  systems  akin  to Bose-Einstein  condensates,  only  Fr(cid:246)
Such a system of coherent excitations in quantum-mechanical terms is called a (cid:145)Bose-Einstein condensate(cid:146)
 Marshall, I.N. (1989), (cid:145)Consciousness and Bose- Einstein  condensates(cid:146)",OK
http://www.nature.com/nature/journal/v416/n6877/abs/416238a.html,Quantum information processing with atoms and photons,"C Monroe - Nature, 2002 - nature.com","Abstract Quantum information processors exploit the quantum features of superposition and entanglement for applications not possible in classical devices, offering the potential for significant improvements in the communication and processing of information.  ...",407,http://www.nature.com/nature/journal/v416/n6877/full/416238a.html,pdfs\159.pdf,,ERROR
https://www.physics.wisc.edu/undergrads/courses/current/407/experiments/bell/Bell's%20Theorem%20Background%20Papers/READ_THIS_FIRST_Mermin_reality_Phys.Today.38.38.pdf,[PDF][PDF] Is the moon there when nobody looks? Reality and the quantum theory,"ND Mermin - Physics today, 1985 - physics.wisc.edu","In May 1935, Albert Einstein, Boris Podolsky and Nathan Rosen published2 an argument that quantum mechanics fails to provide a complete description of physical reality. Today, 50 years later, the EPR paper and the theoretical and experimental work it inspired remain  ...",406,https://www.physics.wisc.edu/undergrads/courses/current/407/experiments/bell/Bell's%20Theorem%20Background%20Papers/READ_THIS_FIRST_Mermin_reality_Phys.Today.38.38.pdf,pdfs\160.pdf,,ERROR
http://link.springer.com/article/10.1007/BF01014230,Logical reformulation of quantum mechanics. I. Foundations,"R Omnes - Journal of Statistical Physics, 1988 - Springer",Abstract The basic rules of quantum mechanics are reformulated. They deal primarily with individual systems and do not assume that every ket may represent a physical state. The customary kinematic and dynamic rules then allow to construct consistent Boolean logics  ...,404,,,,ERROR
https://books.google.com/books?hl=en&lr=&id=VXbiBQAAQBAJ&oi=fnd&pg=PP1&ots=CTu5vvpRlF&sig=8OFca4pTb8_Rj1SfdJXX-6drRL4,[BOOK][B] A Survey of Hidden-Variables Theories: International Series of Monographs in Natural Philosophy,FJ Belinfante - 2014 - books.google.com,"A Survey of Hidden-Variables Theories is a three-part book on the hidden-variable theories, referred in this book as"""" theories of the first kind"""". Part I reviews the motives in developing different types of hidden-variables theories. The quest for determinism led to theories of  ...",403,,,,ERROR
http://www.sciencedirect.com/science/article/pii/S0370157303001030,Dynamical reduction models,"A Bassi, GC Ghirardi - Physics Reports, 2003 - Elsevier","The report presents an exhaustive review of the recent attempt to overcome the difficulties that standard quantum mechanics meets in accounting for the measurement (or macro-objectification) problem, an attempt based on the consideration of nonlinear and  ...",407,http://arxiv.org/pdf/quantph/0302164,pdfs\163.pdf,"First of all we discuss in all details the macro–  1We recall that Einstein, in his Reply to critics [3]
This was ﬁrst formulated by Einstein, Podolski and Rosen [5]",OK
http://www.nature.com/nature/journal/v421/n6922/abs/nature01376.html,Long-distance teleportation of qubits at telecommunication wavelengths,"I Marcikic, H De Riedmatten, W Tittel, H Zbinden… - Nature, 2003 - nature.com","Abstract Matter and energy cannot be teleported (that is, transferred from one place to another without passing through intermediate locations). However, teleportation of quantum states (the ultimate structure of objects) is possible 1: only the structure is teleported—the  ...",401,http://www.nature.com/nature/journal/v421/n6922/full/nature01376.html,pdfs\164.pdf,,ERROR
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.52.1657,Quantum measurements and stochastic processes,"N Gisin - Physical Review Letters, 1984 - APS","Abstract A nonlinear stochastic process is presented that, for each realization and for large times, reproduces Lüder's projection postulate. The corresponding density operator undergoes a linear evolution reproducing von Neumann's projection postulate. The  ...",398,,,,ERROR
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.63.012307,Exact and asymptotic measures of multipartite pure-state entanglement,"CH Bennett, S Popescu, D Rohrlich, JA Smolin… - Physical Review A, 2000 - APS","Abstract Hoping to simplify the classification of pure entangled states of multi (m)− partite quantum systems, we study exactly and asymptotically (in n) reversible transformations among n th tensor powers of such states (ie, n copies of the state shared among the same  ...",398,http://arxiv.org/pdf/quant-ph/9908073,pdfs\166.pdf," I. INTRODUCTION  Entanglement, ﬁrst noted by Einstein-Podolsky-Rosen (EPR) [1]",OK
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.54.1838,Information-theoretic aspects of inseparability of mixed states,"R Horodecki - Physical Review A, 1996 - APS",Abstract Information-theoretic aspects of quantum inseparability of mixed states are investigated in terms of the α entropy inequalities and teleportation fidelity. Inseparability of mixed states is defined and a complete characterization of the inseparable 2× 2 systems  ...,397,http://arxiv.org/pdf/quant-ph/9607007,pdfs\167.pdf,"Historically it was ﬁrst recognized by Einstein,  Podolsky and Rosen (EPR) [3]",OK
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.50.5122,Theory of two-photon entanglement in type-II optical parametric down-conversion,"MH Rubin, DN Klyshko, YH Shih, AV Sergienko - Physical Review A, 1994 - APS",Abstract The theory of the two-photon state generated by type-II optical parametric down-conversion is studied with emphasis on the space-time and polarization entanglement of the photons. Several experiments are reviewed that demonstrate various aspects of the  ...,397,http://sws.bu.edu/alexserg/PRA_50_5122.pdf,pdfs\168.pdf,,OK
https://books.google.com/books?hl=en&lr=&id=-4OJAgAAQBAJ&oi=fnd&pg=PP1&ots=BOcxwhBFTE&sig=kjTSsWWCLNZI9s0yTF3l_73YEjY,[BOOK][B] The ecological self,F Matthews - 2006 - books.google.com,This is the first book-length treatment of the metaphysical foundations of ecological ethics. The author seeks to provide a metaphysical illumination of the fundamental ecological intuitions that we are in some senseone with'nature and that everything is connected with  ...,399,,,,ERROR
http://journals.aps.org/rmp/abstract/10.1103/RevModPhys.86.1391,Cavity optomechanics,"M Aspelmeyer, TJ Kippenberg, F Marquardt - Reviews of Modern Physics, 2014 - APS","Abstract The field of cavity optomechanics is reviewed. This field explores the interaction between electromagnetic radiation and nanomechanical or micromechanical motion. This review covers the basics of optical cavities and mechanical resonators, their mutual  ...",411,http://arxiv.org/pdf/1303.0733,pdfs\170.pdf,,ERROR
http://www.sciencedirect.com/science/article/pii/S1573441207060709,"Econometric evaluation of social programs, part I: Causal models, structural models and econometric policy evaluation","JJ Heckman, EJ Vytlacil - Handbook of econometrics, 2007 - Elsevier","ScienceDirect is phasing out support for older versions of Internet Explorer on Jan 12, 2016. For the best product experience, we recommend you upgrade to a newer version of IE or use a different browser: Firefox or Chrome. For additional information please see the  ...",394,http://econ.ucsb.edu/~doug/245a/Papers/Econometric%20Evaluation%20Social%20Programs.pdf,pdfs\171.pdf,,OK
https://books.google.com/books?hl=en&lr=&id=PzA9tyP0YooC&oi=fnd&pg=PA1&ots=hRSthi5Xi9&sig=Xc5TSbpGkmohdaCIJ23d9o4GrKs,[BOOK][B] Mathematical methods of quantum optics,RR Puri - 2001 - books.google.com,"This book provides an accessible introduction to the mathematical methods of quantum optics. Starting from first principles, it reveals how a given system of atoms and a field is mathematically modelled. The method of eigenfunction expansion and the Lie algebraic  ...",397,,,,ERROR
https://books.google.com/books?hl=en&lr=&id=lLR5UoJk6LgC&oi=fnd&pg=PT10&ots=BXGDkQco7D&sig=XO2AVKavyWTtd51vpyl-Fy5eSkA,[BOOK][B] Feeling good: the science of well-being,CR Cloninger - 2004 - books.google.com,"All human beings have spontaneous needs for happiness, self-understanding, and love. In Feeling Good: The Science of Well Being, psychiatrist Robert Cloninger describes a way to coherent living that satisfies these strong basic needs through growth in the uniquely  ...",395,,,,ERROR
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.88.120401,Entangling macroscopic oscillators exploiting radiation pressure,"S Mancini, V Giovannetti, D Vitali, P Tombesi - Physical review letters, 2002 - APS","Abstract It is shown that radiation pressure can be profitably used to entangle macroscopic oscillators like movable mirrors, using present technology. We prove a new sufficient criterion for entanglement and show that the achievable entanglement is robust against  ...",397,http://arxiv.org/pdf/quant-ph/0108044,pdfs\174.pdf,"D. Drummond, Phys. Rev. Lett. 60,  2731 (1988); M. D. Reid, Phys. Rev. A 40, 913 (1989).  [18] A. Einstein, et al., Phys. Rev. 47, 777 (1935)",OK
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.86.4267,Generation of continuous variable Einstein-Podolsky-Rosen entanglement via the Kerr nonlinearity in an optical fiber,"C Silberhorn, PK Lam, O Weiss, F König, N Korolkova… - Physical Review Letters, 2001 - APS",Abstract We report on the generation of a continuous variable Einstein-Podolsky-Rosen (EPR) entanglement using an optical fiber interferometer. The Kerr nonlinearity in the fiber is exploited for the generation of two independent squeezed beams. These interfere at a  ...,389,http://arxiv.org/pdf/quant-ph/0103002,pdfs\175.pdf,,OK
http://homepages.dias.ie/dorlas/Papers/QMSTATUS.pdf,[PDF][PDF] The present status of quantum mechanics,"E Schrödinger - Die Naturwissenschaften, 1935 - homepages.dias.ie",In the second half of the last century an idealized description of the physical sciences emerged from the great successes of the kinetic theory of gases and the mechanical theory of heat. It was the crown on centuries of research and was the ultimate realization of  ...,387,http://homepages.dias.ie/dorlas/Papers/QMSTATUS.pdf,pdfs\176.pdf,,OK
